Date ,Experiment,Time,Start_time,Replicate,Profile_number,Analyte,Depth,mV,Concentration,Concentration_shifted,StDev
31102020,Mangrove7,2020-10-31 04:06:46,4:00,2,58,O2,-800,73.08416748,282.1225891,281.8225891,0.312351137
31102020,Mangrove7,2020-10-31 04:06:57,4:00,2,58,O2,-600,73.15106201,282.3877869,282.0877869,0.372935861
31102020,Mangrove7,2020-10-31 04:07:07,4:00,2,58,O2,-400,73.00137329,281.7929993,281.4929993,0.3063609
31102020,Mangrove7,2020-10-31 04:07:16,4:00,2,58,O2,-200,71.68893433,276.5772095,276.2772095,1.379439116
31102020,Mangrove7,2020-10-31 04:07:27,4:00,2,58,O2,0,68.16131592,262.5562134,262.2562134,0.683361948
31102020,Mangrove7,2020-10-31 04:07:38,4:00,2,58,O2,200,63.40658569,243.6582031,243.3582031,1.16541779
31102020,Mangrove7,2020-10-31 04:07:49,4:00,2,58,O2,400,54.9949646,210.2256012,209.9256012,0.934841514
31102020,Mangrove7,2020-10-31 04:08:00,4:00,2,58,O2,600,43.95211792,166.3359985,166.0359985,1.071087241
31102020,Mangrove7,2020-10-31 04:08:09,4:00,2,58,O2,800,36.09667969,135.1139984,134.8139984,2.336715698
31102020,Mangrove7,2020-10-31 04:08:18,4:00,2,58,O2,1000,27.26901245,100.0281982,99.72819824,2.273844004
31102020,Mangrove7,2020-10-31 04:08:29,4:00,2,58,O2,1200,19.94424438,70.91459656,70.61459656,0.963977635
31102020,Mangrove7,2020-10-31 04:08:40,4:00,2,58,O2,1400,14.0375061,47.43840027,47.13840027,0.896433711
31102020,Mangrove7,2020-10-31 04:08:51,4:00,2,58,O2,1600,9.228729248,28.32659912,28.02659912,0.814207852
31102020,Mangrove7,2020-10-31 04:09:00,4:00,2,58,O2,1800,6.696990967,18.2635994,17.9635994,0.850112379
31102020,Mangrove7,2020-10-31 04:09:11,4:00,2,58,O2,2000,4.22567749,8.441599846,8.141599846,0.478574395
31102020,Mangrove7,2020-10-31 04:09:21,4:00,2,58,O2,2200,2.766571045,2.641200066,2.341200066,0.480348378
31102020,Mangrove7,2020-10-31 04:09:32,4:00,2,58,O2,2400,2.280822754,0.710600019,0.410600019,0.342732608
31102020,Mangrove7,2020-10-31 04:09:42,4:00,2,58,O2,2600,2.230285645,0.510200024,0.210200024,0.318003088
31102020,Mangrove7,2020-10-31 04:09:52,4:00,2,58,O2,2800,2.21194458,0.43720001,0.13720001,0.375819325
31102020,Mangrove7,2020-10-31 04:10:02,4:00,2,58,O2,3000,2.195678711,0.372399986,0.072399986,0.276199639
31102020,Mangrove7,2020-10-31 04:10:13,4:00,2,58,O2,3200,2.171691895,0.27759999,-0.02240001,0.268957704
31102020,Mangrove7,2020-10-31 04:10:24,4:00,2,58,O2,3400,2.160125732,0.231800005,-0.068199995,0.347376972
31102020,Mangrove7,2020-10-31 04:10:35,4:00,2,58,O2,3600,2.150634766,0.192200005,-0.107799995,0.25430131
31102020,Mangrove7,2020-10-31 04:11:05,4:00,2,58,O2,3800,2.172210693,0.279399991,-0.020600009,0.301459193
31102020,Mangrove7,2020-10-31 04:11:16,4:00,2,58,O2,4000,2.148986816,0.186800003,-0.113199997,0.323186874
31102020,Mangrove7,2020-10-31 04:24:30,4:00,3,59,O2,-1000,71.90985107,276.9549866,276.9549866,0.30421868
31102020,Mangrove7,2020-10-31 04:24:41,4:00,3,59,O2,-800,71.98632813,277.258606,277.258606,0.304519355
31102020,Mangrove7,2020-10-31 04:24:52,4:00,3,59,O2,-600,71.92700195,277.0231934,277.0231934,0.325781763
31102020,Mangrove7,2020-10-31 04:25:03,4:00,3,59,O2,-400,71.64215088,275.8913879,275.8913879,0.427204907
31102020,Mangrove7,2020-10-31 04:25:13,4:00,3,59,O2,-200,70.68530273,272.0880127,272.0880127,0.580520451
31102020,Mangrove7,2020-10-31 04:25:24,4:00,3,59,O2,0,68.10717773,261.8424072,261.8424072,1.161637783
31102020,Mangrove7,2020-10-31 04:25:35,4:00,3,59,O2,200,61.89242554,237.1414032,237.1414032,1.651045799
31102020,Mangrove7,2020-10-31 04:25:46,4:00,3,59,O2,400,53.00784302,201.8282013,201.8282013,1.430178523
31102020,Mangrove7,2020-10-31 04:25:57,4:00,3,59,O2,600,44.53521729,168.154007,168.154007,0.658404112
31102020,Mangrove7,2020-10-31 04:26:08,4:00,3,59,O2,800,37.12747192,138.7102051,138.7102051,1.448218942
31102020,Mangrove7,2020-10-31 04:26:19,4:00,3,59,O2,1000,28.52331543,104.5126038,104.5126038,1.17490387
31102020,Mangrove7,2020-10-31 04:26:30,4:00,3,59,O2,1200,20.79525757,73.79660034,73.79660034,0.809139311
31102020,Mangrove7,2020-10-31 04:26:40,4:00,3,59,O2,1400,13.49252319,44.77159882,44.77159882,0.803918779
31102020,Mangrove7,2020-10-31 04:26:51,4:00,3,59,O2,1600,8.636291504,25.47100067,25.47100067,0.453912973
31102020,Mangrove7,2020-10-31 04:27:02,4:00,3,59,O2,1800,5.386108398,12.55300045,12.55300045,0.356450558
31102020,Mangrove7,2020-10-31 04:27:13,4:00,3,59,O2,2000,3.660949707,5.695400238,5.695400238,0.428038359
31102020,Mangrove7,2020-10-31 04:27:24,4:00,3,59,O2,2200,2.811950684,2.32159996,2.32159996,0.325406581
31102020,Mangrove7,2020-10-31 04:27:35,4:00,3,59,O2,2400,2.351989746,0.494199991,0.494199991,0.332199275
31102020,Mangrove7,2020-10-31 04:27:46,4:00,3,59,O2,2600,2.228515625,0.003199995,0.003199995,0.285309941
31102020,Mangrove7,2020-10-31 04:27:57,4:00,3,59,O2,2800,2.242767334,0.060400009,0.060400009,0.352465361
31102020,Mangrove7,2020-10-31 04:28:08,4:00,3,59,O2,3000,2.194763184,-0.132600009,-0.132600009,0.321526408
31102020,Mangrove7,2020-10-31 04:28:17,4:00,3,59,O2,3200,2.260650635,0.130800009,0.130800009,0.353394061
31102020,Mangrove7,2020-10-31 04:28:26,4:00,3,59,O2,3400,2.227172852,-0.001800001,-0.001800001,0.348583937
31102020,Mangrove7,2020-10-31 04:28:37,4:00,3,59,O2,3600,2.24822998,0.082000017,0.082000017,0.349370867
31102020,Mangrove7,2020-10-31 04:28:48,4:00,3,59,O2,3800,2.231567383,0.014599979,0.014599979,0.323463827
31102020,Mangrove7,2020-10-31 04:28:57,4:00,3,59,O2,4000,2.292938232,0.258000016,0.258000016,0.287840247
31102020,Mangrove7,2020-10-31 04:31:07,4:00,4,60,O2,-1000,71.59698486,275.9124023,275.9124023,0.359725237
31102020,Mangrove7,2020-10-31 04:31:17,4:00,4,60,O2,-800,71.57434082,275.8217957,275.8217957,0.196831807
31102020,Mangrove7,2020-10-31 04:31:27,4:00,4,60,O2,-600,71.62924194,276.0399963,276.0399963,0.35515067
31102020,Mangrove7,2020-10-31 04:31:38,4:00,4,60,O2,-400,71.41397095,275.1833984,275.1833984,0.373805344
31102020,Mangrove7,2020-10-31 04:31:49,4:00,4,60,O2,-200,70.5083313,271.5843994,271.5843994,0.51480931
31102020,Mangrove7,2020-10-31 04:32:00,4:00,4,60,O2,0,68.3034668,262.8213989,262.8213989,0.274816364
31102020,Mangrove7,2020-10-31 04:32:11,4:00,4,60,O2,200,63.26977539,242.8152039,242.8152039,0.986057281
31102020,Mangrove7,2020-10-31 04:32:21,4:00,4,60,O2,400,55.58892822,212.2874023,212.2874023,1.09769547
31102020,Mangrove7,2020-10-31 04:32:32,4:00,4,60,O2,600,48.56991577,184.3896057,184.3896057,0.837467492
31102020,Mangrove7,2020-10-31 04:32:43,4:00,4,60,O2,800,41.79281616,157.4541962,157.4541962,0.822253227
31102020,Mangrove7,2020-10-31 04:32:54,4:00,4,60,O2,1000,35.48345947,132.3757965,132.3757965,0.748898089
31102020,Mangrove7,2020-10-31 04:33:05,4:00,4,60,O2,1200,29.34072876,107.9626038,107.9626038,0.89528501
31102020,Mangrove7,2020-10-31 04:33:14,4:00,4,60,O2,1400,24.36911011,88.20160217,88.20160217,1.066343904
31102020,Mangrove7,2020-10-31 04:33:25,4:00,4,60,O2,1600,19.62802124,69.35820313,69.35820313,0.70337671
31102020,Mangrove7,2020-10-31 04:33:36,4:00,4,60,O2,1800,16.15133667,55.53980179,55.53980179,0.73161602
31102020,Mangrove7,2020-10-31 04:33:47,4:00,4,60,O2,2000,12.55703735,41.25459976,41.25459976,0.701424837
31102020,Mangrove7,2020-10-31 04:33:58,4:00,4,60,O2,2200,9.443664551,28.88000031,28.88000031,0.591026247
31102020,Mangrove7,2020-10-31 04:34:07,4:00,4,60,O2,2400,7.467132568,21.02460022,21.02460022,0.757443607
31102020,Mangrove7,2020-10-31 04:34:18,4:00,4,60,O2,2600,5.039886475,11.37580032,11.37580032,0.530792177
31102020,Mangrove7,2020-10-31 04:34:29,4:00,4,60,O2,2800,3.572174072,5.543200207,5.543200207,0.350339502
31102020,Mangrove7,2020-10-31 04:34:38,4:00,4,60,O2,3000,2.815917969,2.538399887,2.538399887,0.322082967
31102020,Mangrove7,2020-10-31 04:34:49,4:00,4,60,O2,3200,2.311035156,0.53099997,0.53099997,0.30479008
31102020,Mangrove7,2020-10-31 04:35:00,4:00,4,60,O2,3400,2.192626953,0.059200001,0.059200001,0.256420285
31102020,Mangrove7,2020-10-31 04:35:11,4:00,4,60,O2,3600,2.194335938,0.067000014,0.067000014,0.47018826
31102020,Mangrove7,2020-10-31 04:35:22,4:00,4,60,O2,3800,2.180145264,0.010200006,0.010200006,0.327447653
31102020,Mangrove7,2020-10-31 04:35:33,4:00,4,60,O2,4000,2.158081055,-0.076199996,-0.076199996,0.379050881
1112020,Mangrove8,NA,2:30,1,61,O2,-1000,NA,NA,NA,NA
1112020,Mangrove8,NA,2:30,1,61,O2,-800,NA,NA,NA,NA
1112020,Mangrove8,2020-11-01 02:39:42,2:30,1,61,O2,-600,73.93615723,213.1380005,213.1380005,0.588431835
1112020,Mangrove8,2020-11-01 02:39:52,2:30,1,61,O2,-400,74.48294067,214.7521973,214.7521973,0.232433125
1112020,Mangrove8,2020-11-01 02:40:03,2:30,1,61,O2,-200,74.57363892,215.0189972,215.0189972,0.229000002
1112020,Mangrove8,2020-11-01 02:40:14,2:30,1,61,O2,0,72.97140503,210.2913971,210.2913971,0.317584693
1112020,Mangrove8,2020-11-01 02:40:25,2:30,1,61,O2,200,68.94046021,198.3981934,198.3981934,0.822040617
1112020,Mangrove8,2020-11-01 02:40:36,2:30,1,61,O2,400,61.83059692,177.4194031,177.4194031,0.587439895
1112020,Mangrove8,2020-11-01 02:40:46,2:30,1,61,O2,600,53.1758728,151.8829956,151.8829956,0.435165495
1112020,Mangrove8,2020-11-01 02:40:57,2:30,1,61,O2,800,47.07666016,133.8865967,133.8865967,1.616237164
1112020,Mangrove8,2020-11-01 02:41:08,2:30,1,61,O2,1000,38.94955444,109.9076004,109.9076004,0.810307503
1112020,Mangrove8,2020-11-01 02:41:19,2:30,1,61,O2,1200,31.75436401,88.67700195,88.67700195,0.594599843
1112020,Mangrove8,2020-11-01 02:41:30,2:30,1,61,O2,1400,25.99301147,71.67680359,71.67680359,0.695972502
1112020,Mangrove8,2020-11-01 02:41:39,2:30,1,61,O2,1600,20.16818237,54.49020004,54.49020004,0.920303166
1112020,Mangrove8,2020-11-01 02:41:50,2:30,1,61,O2,1800,14.32061768,37.2358017,37.2358017,0.438484162
1112020,Mangrove8,2020-11-01 02:42:01,2:30,1,61,O2,2000,10.01739502,24.54000092,24.54000092,0.390230715
1112020,Mangrove8,2020-11-01 02:42:12,2:30,1,61,O2,2200,6.953033447,15.49800014,15.49800014,0.264037877
1112020,Mangrove8,2020-11-01 02:42:23,2:30,1,61,O2,2400,4.82321167,9.213399887,9.213399887,0.23332046
1112020,Mangrove8,2020-11-01 02:42:33,2:30,1,61,O2,2600,2.993011475,3.812999964,3.812999964,0.274264485
1112020,Mangrove8,2020-11-01 02:42:44,2:30,1,61,O2,2800,2.020446777,0.943799973,0.943799973,0.512776315
1112020,Mangrove8,2020-11-01 02:42:55,2:30,1,61,O2,3000,1.701690674,0.0032,0.0032,0.217232049
1112020,Mangrove8,2020-11-01 02:43:06,2:30,1,61,O2,3200,1.669067383,-0.093800001,-0.093800001,0.222529903
1112020,Mangrove8,2020-11-01 02:43:17,2:30,1,61,O2,3400,1.621063232,-0.236000001,-0.236000001,0.262282282
1112020,Mangrove8,2020-11-01 02:46:13,2:30,2,62,O2,-1000,74.33963013,214.3283997,214.3283997,0.208243698
1112020,Mangrove8,2020-11-01 02:46:24,2:30,2,62,O2,-800,74.20297241,213.9261932,213.9261932,0.267521143
1112020,Mangrove8,2020-11-01 02:46:35,2:30,2,62,O2,-600,74.0897522,213.5914001,213.5914001,0.215090767
1112020,Mangrove8,2020-11-01 02:46:46,2:30,2,62,O2,-400,74.05978394,213.5028076,213.5028076,0.167069331
1112020,Mangrove8,2020-11-01 02:46:57,2:30,2,62,O2,-200,71.9520874,207.2843933,207.2843933,0.464664012
1112020,Mangrove8,2020-11-01 02:47:07,2:30,2,62,O2,0,70.40698242,202.7256012,202.7256012,1.18742609
1112020,Mangrove8,2020-11-01 02:47:18,2:30,2,62,O2,200,62.16796875,178.4143982,178.4143982,1.38631475
1112020,Mangrove8,2020-11-01 02:47:28,2:30,2,62,O2,400,51.45214844,146.7969971,146.7969971,1.19747448
1112020,Mangrove8,2020-11-01 02:47:39,2:30,2,62,O2,600,40.42272949,114.2539978,114.2539978,0.508424997
1112020,Mangrove8,2020-11-01 02:47:49,2:30,2,62,O2,800,31.56903076,88.12940216,88.12940216,0.302088797
1112020,Mangrove8,2020-11-01 02:48:00,2:30,2,62,O2,1000,24.94396973,68.58159637,68.58159637,0.237034678
1112020,Mangrove8,2020-11-01 02:48:11,2:30,2,62,O2,1200,19.65438843,52.9742012,52.9742012,0.510611773
1112020,Mangrove8,2020-11-01 02:48:22,2:30,2,62,O2,1400,13.4883728,34.77999878,34.77999878,0.221413642
1112020,Mangrove8,2020-11-01 02:48:33,2:30,2,62,O2,1600,10.89822388,27.13800049,27.13800049,0.330224156
1112020,Mangrove8,2020-11-01 02:48:44,2:30,2,62,O2,1800,7.860229492,18.17340088,18.17340088,0.306722075
1112020,Mangrove8,2020-11-01 02:48:55,2:30,2,62,O2,2000,6.929473877,15.42879963,15.42879963,0.315078646
1112020,Mangrove8,2020-11-01 02:49:05,2:30,2,62,O2,2200,5.118255615,10.08320045,10.08320045,0.304436803
1112020,Mangrove8,2020-11-01 02:49:16,2:30,2,62,O2,2400,3.265075684,4.615600109,4.615600109,0.451974154
1112020,Mangrove8,2020-11-01 02:49:27,2:30,2,62,O2,2600,3.249084473,4.568799973,4.568799973,0.192069158
1112020,Mangrove8,2020-11-01 02:49:38,2:30,2,62,O2,2800,3.088409424,4.095200062,4.095200062,0.235272095
1112020,Mangrove8,2020-11-01 02:49:49,2:30,2,62,O2,3000,1.643615723,-0.168200001,-0.168200001,0.211250469
1112020,Mangrove8,2020-11-01 02:50:00,2:30,2,62,O2,3200,1.621124268,-0.234799996,-0.234799996,0.191052243
1112020,Mangrove8,2020-11-01 02:51:20,2:30,3,63,O2,-1000,73.08630371,210.6298065,210.8298065,1.741009474
1112020,Mangrove8,2020-11-01 02:51:30,2:30,3,63,O2,-800,74.28436279,214.165802,214.365802,0.188043505
1112020,Mangrove8,2020-11-01 02:51:40,2:30,3,63,O2,-600,74.10375977,213.6322021,213.8322021,0.21194613
1112020,Mangrove8,2020-11-01 02:51:51,2:30,3,63,O2,-400,73.72891235,212.526001,212.726001,0.23949112
1112020,Mangrove8,2020-11-01 02:52:01,2:30,3,63,O2,-200,72.75445557,209.6511993,209.8511993,0.346881181
1112020,Mangrove8,2020-11-01 02:52:12,2:30,3,63,O2,0,68.72024536,197.7483978,197.9483978,0.630242348
1112020,Mangrove8,2020-11-01 02:52:23,2:30,3,63,O2,200,62.29641724,178.793396,178.993396,0.650970399
1112020,Mangrove8,2020-11-01 02:52:34,2:30,3,63,O2,400,52.62200928,150.2483978,150.4483978,0.581175923
1112020,Mangrove8,2020-11-01 02:52:45,2:30,3,63,O2,600,43.44418335,123.1688004,123.3688004,1.361088753
1112020,Mangrove8,2020-11-01 02:52:54,2:30,3,63,O2,800,34.97195435,98.17079926,98.37079926,1.671493769
1112020,Mangrove8,2020-11-01 02:53:05,2:30,3,63,O2,1000,26.32910156,72.66919708,72.86919708,0.683496416
1112020,Mangrove8,2020-11-01 02:53:16,2:30,3,63,O2,1200,18.57641602,49.79460144,49.99460144,0.832421064
1112020,Mangrove8,2020-11-01 02:53:26,2:30,3,63,O2,1400,11.25167847,28.18000031,28.38000031,0.602873147
1112020,Mangrove8,2020-11-01 02:53:37,2:30,3,63,O2,1600,6.586730957,14.41699982,14.61699982,0.498338252
1112020,Mangrove8,2020-11-01 02:53:48,2:30,3,63,O2,1800,3.787872314,6.15899992,6.35899992,0.326485842
1112020,Mangrove8,2020-11-01 02:53:59,2:30,3,63,O2,2000,2.2315979,1.567000031,1.767000031,0.215371773
1112020,Mangrove8,2020-11-01 02:54:10,2:30,3,63,O2,2200,1.67098999,-0.087200001,0.112799999,0.222342432
1112020,Mangrove8,2020-11-01 02:54:21,2:30,3,63,O2,2400,1.620056152,-0.238399997,-0.038399997,0.195922032
1112020,Mangrove8,2020-11-01 02:54:32,2:30,3,63,O2,2600,1.608917236,-0.270399988,-0.070399988,0.254919291
1112020,Mangrove8,2020-11-01 02:54:43,2:30,3,63,O2,2800,1.658325195,-0.125,0.075,0.252517313
1112020,Mangrove8,2020-11-01 02:54:53,2:30,3,63,O2,3000,1.653717041,-0.139200002,0.060799998,0.21886836
1112020,Mangrove8,2020-11-01 02:56:35,2:30,4,64,O2,-1000,74.19595337,213.9042053,214.1042053,0.295276761
1112020,Mangrove8,2020-11-01 02:56:46,2:30,4,64,O2,-800,74.18325806,213.8674011,214.0674011,0.172555029
1112020,Mangrove8,2020-11-01 02:56:56,2:30,4,64,O2,-600,74.0640564,213.5149994,213.7149994,0.172467396
1112020,Mangrove8,2020-11-01 02:57:07,2:30,4,64,O2,-400,72.99224854,210.3524017,210.5524017,0.308904916
1112020,Mangrove8,2020-11-01 02:57:17,2:30,4,64,O2,-200,69.57400513,200.2671967,200.4671967,0.82959038
1112020,Mangrove8,2020-11-01 02:57:27,2:30,4,64,O2,0,62.9515686,180.7272034,180.9272034,0.498754621
1112020,Mangrove8,2020-11-01 02:57:38,2:30,4,64,O2,200,55.10546875,157.5765991,157.7765991,0.376428545
1112020,Mangrove8,2020-11-01 02:57:49,2:30,4,64,O2,400,47.12799072,134.0372009,134.2372009,0.784874618
1112020,Mangrove8,2020-11-01 02:58:00,2:30,4,64,O2,600,38.99090576,110.0294037,110.2294037,0.633287966
1112020,Mangrove8,2020-11-01 02:58:11,2:30,4,64,O2,800,31.67422485,88.43979645,88.63979645,0.780026913
1112020,Mangrove8,2020-11-01 02:58:22,2:30,4,64,O2,1000,25.48449707,70.1765976,70.3765976,0.75413686
1112020,Mangrove8,2020-11-01 02:58:32,2:30,4,64,O2,1200,19.75262451,53.2641983,53.4641983,0.664057493
1112020,Mangrove8,2020-11-01 02:58:43,2:30,4,64,O2,1400,14.84091187,38.77199936,38.97199936,0.588567734
1112020,Mangrove8,2020-11-01 02:58:53,2:30,4,64,O2,1600,9.839141846,24.01300049,24.21300049,0.676943839
1112020,Mangrove8,2020-11-01 02:59:04,2:30,4,64,O2,1800,5.498443604,11.20639992,11.40639992,0.431776613
1112020,Mangrove8,2020-11-01 02:59:15,2:30,4,64,O2,2000,2.82434082,3.316800117,3.516800117,0.298941076
1112020,Mangrove8,2020-11-01 02:59:25,2:30,4,64,O2,2200,1.806732178,0.31279999,0.51279999,0.172314137
1112020,Mangrove8,2020-11-01 02:59:35,2:30,4,64,O2,2400,1.681304932,-0.057799999,0.142200001,0.186379075
1112020,Mangrove8,2020-11-01 02:59:46,2:30,4,64,O2,2600,1.639007568,-0.181999996,0.018000004,0.189388484
1112020,Mangrove8,2020-11-01 02:59:56,2:30,4,64,O2,2800,1.623199463,-0.228599995,-0.028599995,0.232103512
1112020,Mangrove8,2020-11-01 03:00:07,2:30,4,64,O2,3000,1.626373291,-0.219799995,-0.019799995,0.216254383
1112020,Mangrove8,2020-11-01 05:26:44,2:30,5,65,O2,-1000,75.91213989,218.9685974,219.3685974,0.188265875
1112020,Mangrove8,2020-11-01 05:26:55,2:30,5,65,O2,-800,75.8527832,218.793396,219.193396,0.266882807
1112020,Mangrove8,2020-11-01 05:27:06,2:30,5,65,O2,-600,75.70605469,218.3598022,218.7598022,0.203317389
1112020,Mangrove8,2020-11-01 05:27:17,2:30,5,65,O2,-400,76.29263306,220.0908051,220.4908051,0.420132548
1112020,Mangrove8,2020-11-01 05:27:26,2:30,5,65,O2,-200,73.60183716,212.1522064,212.5522064,0.789311826
1112020,Mangrove8,2020-11-01 05:27:37,2:30,5,65,O2,0,69.36523438,199.6504059,200.0504059,0.741595447
1112020,Mangrove8,2020-11-01 05:27:47,2:30,5,65,O2,200,53.27911377,152.1876068,152.5876068,5.28859663
1112020,Mangrove8,2020-11-01 05:27:58,2:30,5,65,O2,400,35.36141968,99.31960297,99.71960297,0.368743598
1112020,Mangrove8,2020-11-01 05:28:09,2:30,5,65,O2,600,24.88763428,68.41480255,68.81480255,0.510463476
1112020,Mangrove8,2020-11-01 05:28:20,2:30,5,65,O2,800,16.81924438,44.60979843,45.00979843,0.50298506
1112020,Mangrove8,2020-11-01 05:28:31,2:30,5,65,O2,1000,10.65200806,26.41160011,26.81160011,0.476270348
1112020,Mangrove8,2020-11-01 05:28:42,2:30,5,65,O2,1200,5.941650391,12.51299953,12.91299953,0.385685116
1112020,Mangrove8,2020-11-01 05:28:53,2:30,5,65,O2,1400,2.767883301,3.148600101,3.548600101,0.261526376
1112020,Mangrove8,2020-11-01 05:29:04,2:30,5,65,O2,1600,1.712615967,0.035999998,0.435999998,0.221747607
1112020,Mangrove8,2020-11-01 05:29:14,2:30,5,65,O2,1800,1.560150146,-0.414799988,-0.014799988,0.186550155
1112020,Mangrove8,2020-11-01 05:29:24,2:30,5,65,O2,2000,1.503417969,-0.583000004,-0.183000004,0.166424155
1112020,Mangrove8,2020-11-01 05:34:28,2:30,6,66,O2,-1000,75.59082031,218.020401,218.420401,0.332920164
1112020,Mangrove8,2020-11-01 05:34:39,2:30,6,66,O2,-800,75.82833862,218.721405,219.121405,0.225246623
1112020,Mangrove8,2020-11-01 05:34:50,2:30,6,66,O2,-600,75.81765747,218.6907959,219.0907959,0.231325224
1112020,Mangrove8,2020-11-01 05:35:01,2:30,6,66,O2,-400,75.793396,218.6186066,219.0186066,0.24613826
1112020,Mangrove8,2020-11-01 05:35:11,2:30,6,66,O2,-200,74.72824097,215.4750061,215.8750061,0.432338983
1112020,Mangrove8,2020-11-01 05:35:21,2:30,6,66,O2,0,68.04177856,195.7462006,196.1462006,1.280120134
1112020,Mangrove8,2020-11-01 05:35:32,2:30,6,66,O2,200,59.50534058,170.5585938,170.9585938,0.546790659
1112020,Mangrove8,2020-11-01 05:35:43,2:30,6,66,O2,400,52.38943481,149.5615997,149.9615997,0.667851388
1112020,Mangrove8,2020-11-01 05:35:52,2:30,6,66,O2,600,47.78448486,135.9752045,136.3752045,1.121051669
1112020,Mangrove8,2020-11-01 05:36:03,2:30,6,66,O2,800,41.14453125,116.3840027,116.7840027,1.220000029
1112020,Mangrove8,2020-11-01 05:36:14,2:30,6,66,O2,1000,30.19390869,84.07180023,84.47180023,0.712911487
1112020,Mangrove8,2020-11-01 05:36:24,2:30,6,66,O2,1200,21.24301147,57.66080093,58.06080093,0.804317951
1112020,Mangrove8,2020-11-01 05:36:34,2:30,6,66,O2,1400,15.16409302,39.72520065,40.12520065,1.270782828
1112020,Mangrove8,2020-11-01 05:36:45,2:30,6,66,O2,1600,8.322875977,19.53879929,19.93879929,0.780588627
1112020,Mangrove8,2020-11-01 05:36:55,2:30,6,66,O2,1800,3.153289795,4.286200047,4.686200047,0.293652117
1112020,Mangrove8,2020-11-01 05:37:06,2:30,6,66,O2,2000,1.657104492,-0.128000006,0.271999994,0.175099969
1112020,Mangrove8,2020-11-01 05:37:17,2:30,6,66,O2,2200,1.512512207,-0.554799974,-0.154799974,0.194218844
1112020,Mangrove8,2020-11-01 05:37:28,2:30,6,66,O2,2400,1.54296875,-0.46540001,-0.06540001,0.215241358
1112020,Mangrove8,2020-11-01 05:39:17,2:30,7,67,O2,-1000,75.39251709,217.4351959,217.7351959,0.253560573
1112020,Mangrove8,2020-11-01 05:39:26,2:30,7,67,O2,-800,75.60571289,218.0646057,218.3646057,0.222028911
1112020,Mangrove8,2020-11-01 05:39:37,2:30,7,67,O2,-600,75.78118896,218.5821991,218.8821991,0.266857952
1112020,Mangrove8,2020-11-01 05:39:48,2:30,7,67,O2,-400,75.84408569,218.767807,219.067807,0.207887366
1112020,Mangrove8,2020-11-01 05:39:59,2:30,7,67,O2,-200,75.63449097,218.1492004,218.4492004,0.213446394
1112020,Mangrove8,2020-11-01 05:40:10,2:30,7,67,O2,0,75.03338623,216.3757935,216.6757935,1.405522108
1112020,Mangrove8,2020-11-01 05:40:19,2:30,7,67,O2,200,71.07696533,204.7026062,205.0026062,1.17160368
1112020,Mangrove8,2020-11-01 05:40:30,2:30,7,67,O2,400,61.8890686,177.5926056,177.8926056,1.007840872
1112020,Mangrove8,2020-11-01 05:40:41,2:30,7,67,O2,600,53.61038208,153.1656036,153.4656036,0.669806421
1112020,Mangrove8,2020-11-01 05:40:51,2:30,7,67,O2,800,46.87301636,133.2857971,133.5857971,1.171421528
1112020,Mangrove8,2020-11-01 05:41:01,2:30,7,67,O2,1000,38.66394043,109.063797,109.363797,1.435983181
1112020,Mangrove8,2020-11-01 05:41:12,2:30,7,67,O2,1200,30.68624878,85.52480316,85.82480316,1.255020738
1112020,Mangrove8,2020-11-01 05:41:22,2:30,7,67,O2,1400,23.4758606,64.25060272,64.55060272,0.658621013
1112020,Mangrove8,2020-11-01 05:41:33,2:30,7,67,O2,1600,17.50479126,46.63140106,46.93140106,0.65865624
1112020,Mangrove8,2020-11-01 05:41:44,2:30,7,67,O2,1800,12.23822021,31.09180069,31.39180069,0.326513022
1112020,Mangrove8,2020-11-01 05:41:55,2:30,7,67,O2,2000,8.137176514,18.99119949,19.29119949,0.443132669
1112020,Mangrove8,2020-11-01 05:42:06,2:30,7,67,O2,2200,4.88381958,9.391799927,9.691799927,0.463511348
1112020,Mangrove8,2020-11-01 05:42:17,2:30,7,67,O2,2400,2.601928711,2.659399986,2.959399986,0.29632017
1112020,Mangrove8,2020-11-01 05:42:28,2:30,7,67,O2,2600,1.700256348,-0.0012,0.2988,0.257104188
1112020,Mangrove8,2020-11-01 05:42:38,2:30,7,67,O2,2800,1.567932129,-0.39199999,-0.09199999,0.174252689
1112020,Mangrove8,2020-11-01 05:42:48,2:30,7,67,O2,3000,1.599884033,-0.297399998,0.002600002,0.22691682
